PLACEID,CHANGETYPE,ATTRIBUTENAME,PRIMARYCATEGORY,CATEGORYSYSTEMTYPE,ID,PREVIOUSCATEGORYSYSTEMTYPE,PREVIOUSID
036r3gx0-f4e9c7a7fb6e67003c0028f33d50f02b,,,,,300-3000-0025,,300-3000-0023
036r3grp-cdd409fa77468d0615df4658ac568cea,,,,,550-5510-0202,,300-3000-0023
036r3grm-4e8dca462c8df4bcdfd7c1c457bcff1a,,,,,550-5510-0202,,300-3000-0023
036r3gx2-5995da40fdbbd791d4840242d1b44aaf,,,,,600-6100-0062,,300-3000-0023
036d2de2-b958c23c83478980d30766ec18dfde1e,,,,,550-5510-0202,,300-3000-0023
036r3gx9-dba7f55fde4e3ac1b0ce950972e4ca36,,,,,300-3000-0025,,300-3000-0023
036r650p-32ea8e4f84e54365bfb0e196a817ddec,,,,,550-5520-0207,,300-3000-0023
036r3gr5-6a0c05385acdefe58291dd55236b684f,,,,,550-5520-0000,,300-3000-0023
036r3gqh-63703be32b43f513e5476ecfc51f33f8,,,,,550-5510-0202,,300-3000-0023
036r3gqc-e96c87ff667757c936e2406508900569,,,,,550-5510-0202,,300-3000-0023
036r3grv-4f89acfd0a4c260cee65459fc15f3187,,,,,550-5510-0202,,300-3000-0023
036r3gx3-68675e6f2d504ba7b7afffb435c60c43,,,,,300-3000-0000,,300-3000-0023
036aabd1-bf004aa9fcfc0fe29b4d517e318e05d5,,,,,550-5520-0000,,300-3000-0023
036r3gxd-c9b4bda23fcf4d569515477acd9ebfda,,,,,300-3000-0025,,300-3000-0023
036r6586-0d681a5814ff4a29ca5e44cedb0f61ff,,,,,550-5510-0202,,300-3000-0023
036r3gx2-b7be471135bb4bdcb6904aadc446eeae,,,,,800-8100-0171,,300-3000-0023
036r3gq2-eb0e6eee434b14642c7e6e3cd442483d,,,,,800-8600-0195,,300-3000-0023
036aabd1-9344f53750440db48af7df418365f35d,,,,,800-8600-0195,,300-3000-0023
036r3gxf-16ea1662edfa8867639fa0e7593a429b,,,,,200-2000-0015,,300-3000-0023
036r3gx3-161bf6573d5f8b96a1034b356d64ca51,,,,,100-1100-0010,,300-3000-0023
036r6586-c1f6dee2d32f3f30dbe13ff282a785cb,,,,,550-5510-0203,,300-3000-0023
036r3gpu-d5336c421eb473f1e7573090986b21d0,,,,,200-2000-0017,,300-3000-0023
036r3gx3-08f8e2cf3ade9eb3f9dfa472fed11848,,,,,600-6800-0092,,300-3000-0023
036r652j-bf3ccf2138e6efec196d81b494d85473,,,,,550-5510-0203,,300-3000-0023
036r3gnq-d283004cef3033c7c8f0471072aa1f99,,,,,550-5520-0207,,300-3000-0023
036r3gpu-e635dd68561cadde44b39ea02eb43260,,,,,200-2000-0017,,300-3000-0023
036r3gx2-c0b0b971486c58c1e029f29e61ee97bc,,,,,600-6900-0103,,300-3000-0023
036r3gqk-87696ba5d661820525d4f2cab1020f6f,,,,,550-5510-0202,,300-3000-0023
036r3gx1-f06b995801632f3b5d14a498bb431c4e,,,,,800-8600-0195,,300-3000-0023
036r3gpu-630beb10c0a636e19cb1d9341d3d28e8,,,,,550-5520-0000,,300-3000-0023
036r3gnm-296d8e47c6b241bf9e045f745eabb032,,,,,800-8600-0195,,300-3000-0023
036r3gqu-6a3950faf97153ec28af25c62364cf64,,,,,550-5520-0000,,300-3000-0023
036r652h-5003ef3dd5c87b423f93e3bb921c2c76,,,,,200-2000-0017,,300-3000-0023
036r3gqz-87b48bd56585926777f0b75ed58e8625,,,,,550-5510-0202,,300-3000-0023
036r650j-f2bb78780322d17fe809a282bc3aabdd,,,,,550-5510-0202,,300-3000-0023
036r3gxf-3f8e9811143894a99ad20ffd33aeaa72,,,,,300-3000-0024,,300-3000-0023
036r3gx2-1375d400683aef086d2ce9e714c9201b,,,,,550-5520-0000,,300-3000-0023
036r3grf-9e7506437b306712a1c63c60b32a9d9d,,,,,550-5520-0000,,300-3000-0023
036r3gx2-67114618db51fc487313c728b9172a7f,,,,,300-3000-0025,,300-3000-0023
036r3gxc-9a6ebecb92ad5479513edab6ea5736a3,,,,,550-5510-0202,,300-3000-0023
036r6523-455264d55d9f42e5b31f646d34bd7420,,,,,550-5510-0202,,300-3000-0023
036r6580-abe0f6067d93538985200e9c7c2076aa,,,,,550-5510-0202,,300-3000-0023
036r3gxb-f27776214b385ed1dbd960452009b13e,,,,,550-5510-0202,,300-3000-0023
036r3gnp-f2a098b863c5c913d5798570bbb8104b,,,,,800-8600-0184,,300-3000-0023
036r3gxd-f5801aef568e4769882894f4ff0b633d,,,,,300-3000-0024,,300-3000-0023
036r3gry-28b00dc10f94125e29c024240a08ce43,,,,,550-5510-0203,,300-3000-0023
036r3gqz-c3457376538d41da886bb5358511a643,,,,,550-5510-0202,,300-3000-0023
036r3gnq-550665d111c97c1c7d2118ea8ad192b4,,,,,550-5520-0207,,300-3000-0023
036r650j-84deb7c7b32703444ac2a43f92a5d75a,,,,,550-5510-0202,,300-3000-0023
036r652h-ea065c193c9940e998073d4d6a4a0669,,,,,200-2000-0017,,300-3000-0023
036r3grc-7d50572e0a752e2547ae5fd848d86982,,,,,550-5510-0202,,300-3000-0023
036r3gpx-0eb2a1fad98bee138001e1ee67518c3c,,,,,550-5510-0202,,300-3000-0023
036r3grr-e5a290f70adecfa0562e012027c0f0c9,,,,,600-6100-0062,,300-3000-0023
036r3grs-67019735070d65d92b01954e26219060,,,,,300-3000-0025,,300-3000-0023
036r3gxd-ccd4d037a55ba5552c5c8194c469cd8a,,,,,300-3000-0025,,300-3000-0023
036r6524-4e8d816affa2d3e5031d3f73a9524555,,,,,550-5510-0203,,300-3000-0023
036r3gx3-5bad1fe94d70d38305b2e0c948df57b3,,,,,550-5520-0208,,300-3000-0023
036r3gx8-8364a46058d2c05411c916cf226d6030,,,,,550-5510-0202,,300-3000-0023
036r3gnq-af3156a35a4d420d854029f27580ab71,,,,,550-5510-0203,,300-3000-0023
036r3gxb-7410f91a00bc329daf93fc86065d8d90,,,,,550-5510-0202,,300-3000-0023
036r3grs-f7c38baef35f4716a1d4d995bd3f8ac7,,,,,300-3100-0000,,300-3000-0023
036r3grr-3abe6669c8e776af5975cf2136c9e9bc,,,,,550-5510-0202,,300-3000-0023
036r3grn-79329b6c47253d290bd013390dea1d95,,,,,550-5510-0202,,300-3000-0023
036r6526-37b67d4bc94452d8d0ae3c12d15157ba,,,,,550-5510-0202,,300-3000-0023
036r652j-4f8a5b35df1e4bbcb2ed5bacfcae95d7,,,,,550-5520-0228,,300-3000-0023
036r3gx4-b4cb8ba2f645cfc0ca071dcd1e096e78,,,,,200-2200-0020,,300-3000-0023
036r3gx2-b51ceec287b6432db1546313db9d57f5,,,,,300-3000-0025,,300-3000-0023
036r3gre-4fe40b9f1fbe4d9f9276e2c47749a5ce,,,,,300-3000-0024,,300-3000-0023
036r3gqg-6e6b7ddb0a8062adb63c7d3acd91da9b,,,,,300-3200-0030,,300-3000-0023
036r6521-dff148a7e3c04a579327dd82c4a17b06,,,,,550-5520-0000,,300-3000-0023
036r3gx2-f80b3903c95749a296046cca613a1c55,,,,,600-6800-0000,,300-3000-0023
036r3gqc-069a5fdda43edaca2972d071de8f4835,,,,,200-2000-0017,,300-3000-0023
036r3gx2-7552029918b0b8d4d28a24b136d08386,,,,,300-3100-0000,,300-3000-0023
036d408k-028b54d14da602820db24dae00b67968,,,,,700-7200-0269,,300-3000-0023
036aabd1-fa7301902e860c7d2d9aff53cc9d8450,,,,,200-2000-0017,,300-3000-0023
036r6520-ed09eec1d74fdedc144db2b6f676777e,,,,,550-5520-0000,,300-3000-0023
036r6524-01f6bc03a467956ce9ada868b05e3f92,,,,,550-5510-0202,,300-3000-0023
036r3gx2-4cc1fd39adf1438c87e30c6856c2ca4b,,,,,700-7200-0269,,300-3000-0023
036r3gr1-55476a1f744d413b896f8125983b4aec,,,,,550-5510-0202,,300-3000-0023
036r3gq9-477f881eb874f19e9f951393412ed8f5,,,,,550-5510-0202,,300-3000-0023
036r3gx2-800feb6d01546853750069c497be70e6,,,,,550-5520-0207,,300-3000-0023
036r3gx3-3b19e04ce5d7cface383efc4ad82a948,,,,,300-3100-0000,,300-3000-0023
036r3gx0-33c462aff8cdde6bd8dff170bbb3c33f,,,,,300-3000-0025,,300-3000-0023
036r652n-29f9112dc8db2622ff8c89895e01bb11,,,,,550-5510-0202,,300-3000-0023
036r3gx2-35cd9af6f63d4c0ba6bf917dd6aca7d1,,,,,200-2000-0017,,300-3000-0023
036r6521-0d264414e2f19f0952623b6519cca39e,,,,,550-5510-0202,,300-3000-0023
036r3gru-c89d3d70a2acb57c481036c4ed67195c,,,,,550-5510-0202,,300-3000-0023
036r3gx1-2f0ae02b5fd64c358af67b574ef24793,,,,,550-5510-0202,,300-3000-0023
036r3gpu-b748aab026b9406b883bfdcafed49bd8,,,,,550-5520-0207,,300-3000-0023
036r3gx2-1e7da54583e04902201b390dfdf8b6ca,,,,,550-5520-0000,,300-3000-0023
036r3grt-f7337255404345dd44c4c138e8012684,,,,,800-8200-0295,,300-3000-0023
036r3grn-165707882851ad9d8d50a807ab8aa09c,,,,,550-5510-0202,,300-3000-0023
036r6521-d2746a21b8ada2a25a266b8190c79593,,,,,550-5510-0202,,300-3000-0023
036r3gx2-a4e66dcfd7e3dd464f6249eb1f1d7cfa,,,,,300-3000-0025,,300-3100-0000
036r3gx2-8a86725f3b22942ccf8b4ce3674a56c3,,,,,600-6900-0096,,800-8000-0161
036r3grt-647b1ca0314e42ee9af6076beba385b9,,,,,700-7250-0136,,600-6300-0066
036r3gxb-4a6762b4a62ff9b8dc55770167be670a,,,,,200-2000-0017,,300-3000-0023
036r3gwc-7620f91300a84648be97e852c02715d6,,,,,800-8000-0162,,800-8000-0162
036r3grx-529083eea6283abfcddf3d4e5e13b100,,,,,700-7250-0136,,800-8000-0158
036r3gqf-20bc80c311a8ccd99b9a103166698b58,,,,,700-7250-0136,,600-6300-0066
036r3gpy-68dc572d22b04d51a53a4d5f35750bce,,,,,700-7400-0292,,800-8000-0158
036r3gx2-0b30c01a3ccc0a429311955e135fc9a9,,,,,600-6900-0096,,800-8000-0161
036r3gx0-b6f266659a19455cb23d5090015d1ed9,,,,,700-7250-0136,,600-6300-0066
036r3gr2-80119eed68064de6b95c0a0c1a0d97b0,,,,,800-8000-0158,,800-8000-0154
036r6527-e3a1a4332ffbf2eb4b5a57f45c55d56a,,,,,550-5510-0202,,300-3000-0023
036r3grw-8fcbd67a638919dff7c754020bf6be7d,,,,,800-8600-0191,,550-5520-0000
036r3gxf-43ac3eceec7843c29637d5d18e7d7ee8,,,,,550-5510-0204,,550-5520-0228
036r3gnp-02ae1fff503e92ea2beb8651008af066,,,,,700-7400-0292,,800-8000-0000
036r652n-aaa58fd2074171fbf0ca3fee4bfe36df,,,,,700-7250-0136,,300-3000-0023
036r3gx4-a2708a60783f0b8bfaa4d1bd3e52f1c9,,,,,700-7250-0136,,300-3000-0023
036r3gx9-91cb8459f73eb16ded0ada4bb28db7bc,,,,,600-6900-0096,,800-8000-0161
036r6520-4653aac1dadc1e329c6cfd91fc81f3f9,,,,,600-6900-0096,,800-8000-0161
036r3grh-e5bf07b0d174316d55793d13b1daddc7,,,,,800-8000-0341,,800-8000-0000
036r3grw-9b6838e5b67ba235eadf98c4b3044257,,,,,600-6300-0363,,600-6300-0066
036r3gx6-2e474f60cafd6a5fa12134bc32a55617,,,,,300-3000-0023,,300-3100-0000
036r3gx4-64f9f10973c727a62be5e716ea210d6a,,,,,300-3000-0023,,550-5520-0000
036r3grd-66353b93f76031abec3e061a70481fc7,,,,,550-5520-0000,,300-3000-0000
036r3gqm-bf124e4e69e69ad24691b6b5b7577985,,,,,550-5510-0202,,550-5520-0000
036r3grz-b501a3fe264abd2d08d6e9bbf197a198,,,,,550-5510-0202,,300-3000-0023
036r3grp-10cd09c8655e65e5b270d2599dc85038,,,,,300-3000-0025,,300-3100-0000
036r3gx1-9e0e13bc776b35c29144201b03a0fb07,,,,,550-5510-0202,,550-5520-0000
036r3gx9-c245322dda2a4e07be6c1f93c8a5f4ff,,,,,600-6900-0096,,800-8000-0161
036r3gpz-d6c8e96895c04a89900db9805148ead4,,,,,800-8000-0158,,800-8000-0154
036r3grg-f2e307d65367405e95255326896eef16,,,,,800-8000-0158,,800-8000-0000
036r3gx2-58b01ed3182eb403b4ed42e223ea943b,,,,,700-7250-0136,,800-8000-0000
036r3gx8-fb635266137e32987608065f650985c2,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0177,navteq-lcms,800-8500-0000
036r3gx2-fe739a4a4aded680bcccdf256e606b19,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0177,navteq-lcms,800-8500-0000
036r3gq0-7b488914a2dd4e7e9ecf4c14b8eed108,,,,,800-8000-0162,,800-8000-0162
036r6586-0fa319065f7307023e1309d87df46fa3,,,,,700-7400-0152,,800-8000-0000
036r3gxc-63ff68f56dbb1e877d2c9d734ba5a6d3,,,,,550-5510-0202,,550-5520-0000
036r3grh-295fd1fd0a88f5e7e79b10cf21348519,,,,,600-6400-0070,,600-6300-0066
036r3gx2-3f2923f5654b527c17cda48ee7e9230b,,,,,300-3000-0000,,550-5520-0000
036r3grh-bbbf7c3c6744618667c9ec8ccf71d98e,,,,,600-6400-0070,,800-8000-0154
036r3gxc-b4fe13d1b39164305526a6fc678c2dba,,,,,550-5510-0202,,550-5520-0000
036r3gx2-61d59a667160c52be03a2b835054f960,,,,,600-6900-0247,,600-6100-0062
036r3gx2-2f29f4a87b0ed36bcae7d5b0807a0971,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0000,navteq-lcms,800-8500-0177
036r3grp-93e115014d0140bedc3a99a8a766b368,,,,,300-3000-0351,,300-3000-0350
036r3gr0-8597d06f1b3d4bbebeeff9f88501d233,,,,,550-5510-0202,,550-5520-0000
036r3grt-0ca472b213c1460099795ee9b6283d5c,,,,,300-3000-0023,,300-3100-0000
036r3gx2-88982d60fe505be7799f15c1bd8bbfc1,,,,,600-6900-0096,,800-8000-0161
036r3gr5-30054613762f573221a5c4702fd905e0,,,,,550-5510-0242,,300-3000-0023
036r3grx-39d398a2874a8e60bf5fb7ecac803b7c,,,,,550-5510-0202,,550-5520-0000
036r3grq-740be298b47e2057f755c274a967cf5a,,,,,550-5510-0202,,800-8000-0158
036r3grw-b4eb106ba0881a2ba0366f12a5551e3a,,,,,550-5520-0000,,800-8100-0171
036r3gry-7da40f9b1588bf7b93b93d665b9805ed,UPDATE,CATEGORY,TRUE,navteq-lcms,400-4100-0348,navteq-lcms,800-8500-0000
036r3gxc-d3743f79f9814dc08634559df5272628,,,,,800-8000-0162,,800-8000-0162
036r3gx2-e766b093b37939b920c5201f2f37221a,,,,,300-3000-0025,,300-3100-0000
036r3gx8-b52c0d788c484e6bb35cf57419d4db7a,,,,,800-8000-0162,,800-8000-0162
036r3gx2-4756962a3ccd88740f96d9e010dd60d9,,,,,300-3000-0023,,550-5520-0000
036r3gx0-4d9fc3bfebf848c991fd508f0032301e,,,,,800-8000-0162,,800-8000-0162
036r3gx1-fcc51d5177e521be0e8f681ae5ac0500,,,,,300-3000-0025,,300-3100-0000
036r3gmg-28b72e63c64a457086520d9973ef7fa5,UPDATE,CATEGORY,TRUE,navteq-lcms,400-4100-0348,navteq-lcms,800-8500-0000
036r3grq-12ebf94ba3df44d2993b78b596cb9ea3,,,,,800-8000-0158,,800-8000-0154
036r3gr9-22432287ce19aba6d7b223f8985196ef,,,,,800-8600-0195,,300-3000-0000
036r3gqq-1f1ad808f6a55caaa9881b131cdead60,,,,,700-7400-0292,,800-8000-0158
036r3gqm-58151c4c556e465d8078cee0746d176c,,,,,800-8000-0158,,800-8000-0000
036596dc-47ca0df279d1187d3f9ca75f51f6b3ed,,,,,800-8000-0162,,800-8000-0162
036r3gx2-5851f29ca0104a609e6ab7a40f71fb52,UPDATE,CATEGORY,TRUE,navteq-lcms,400-4100-0348,navteq-lcms,800-8500-0000
036r3gxf-6b00a9bdf3087c9824816af290ff7262,,,,,600-6900-0096,,800-8000-0161
036r3gqv-c87a55de86634c49a8613fca5d1655f0,,,,,800-8000-0158,,800-8000-0155
036r3gnp-689815176d1d5849129a3483b8ead48e,,,,,600-6900-0096,,800-8000-0161
036r3grz-e586b20347533b84126ae6408643e912,,,,,300-3000-0000,,300-3000-0023
036r3gx1-f1eb1502544b47bf89b80bc45a3b84f5,,,,,600-6900-0096,,600-6300-0066
036r3grd-5564ab6a2022c4533cdc9636f340bf49,,,,,550-5510-0202,,550-5520-0000
036r3grr-294f895a6a929d529ff5355fea662cc7,,,,,800-8000-0158,,800-8000-0000
036r3grn-24114eb49b7a41d16e861354f40c3ce6,,,,,700-7850-0000,,800-8000-0155
036r3grg-ff533904827bc3932e047465b586bbe7,,,,,800-8000-0162,,800-8000-0162
036r3gqr-541aa1d7223e142ace29625237fe10c0,,,,,600-6900-0096,,600-6300-0066
036r3gx0-ac84ce1d9ea86665ba3144bde70701db,,,,,300-3000-0000,,300-3100-0000
036r3gx0-ad7b7f1ad3574676b03deac6ef9602be,,,,,800-8000-0158,,800-8000-0000
036r3gx0-fe85ffa596d321d8667415dc5e9a5354,,,,,300-3000-0000,,300-3000-0023
036r3gqc-c1923eb7006f4683ad91ee2bcd6ec904,,,,,800-8600-0191,,800-8000-0000
036r3grj-ad389905bc2b4dd68b152a4e25926f0c,,,,,800-8000-0158,,800-8000-0000
036r3gr9-ec7ad189d3e447698b1d6516dc5f2ba3,,,,,600-6900-0247,,300-3000-0023
036r3grh-c0beb32faebd4755d3dc716c4cc4f74e,,,,,550-5510-0203,,550-5520-0000
036r3gx3-5be88fb1feb23ec3acc30ad2ee1dfc50,,,,,300-3000-0000,,300-3100-0000
036r3gr4-e33b24b80854fc12f7f5d29553cadbc3,,,,,800-8000-0158,,800-8000-0154
036r3gr4-221666c6a1507abfafa1a9f18c49b10a,,,,,100-1000-0000,,500-5000-0053
0368b506-d87948e4a7d9e770324d9a21498ee210,,,,,600-6900-0096,,800-8000-0161
036r3gq5-6811b7732caedcfe2dff33d43f86bdba,,,,,300-3000-0023,,550-5520-0000
036r3gx1-acbe6562302e1d16e07c7a654c6c4a68,,,,,600-6900-0096,,800-8000-0161
036r3gxb-1614acd166131d4525ada380583fff17,,,,,550-5510-0202,,300-3000-0023
036r3grk-fc1dcfcb127742cbac0d3db5c8f1ca4a,,,,,550-5510-0202,,300-3000-0023
036r3gry-b5c7807741c04387877e03fa7789a0a5,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0177,navteq-lcms,800-8500-0000
0368lxx5-623064642690057cad8003da32c16f0d,,,,,800-8000-0158,,800-8000-0155
036r3gre-09aba61dbfae015ab47957e6007c7af3,,,,,600-6900-0096,,800-8000-0161
0368lxx5-b836194ece200d3645fbea821ce108c5,,,,,800-8000-0162,,800-8000-0162
036r3grm-c731642f2786c49b10ebf6604d75a1ec,,,,,800-8100-0171,,800-8000-0162
036bma4v-bec257260db00349bbf64af94b66474d,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0177,navteq-lcms,800-8500-0000
036r3gqt-a742e878f9024019918e1e51201f6367,UPDATE,CATEGORY,TRUE,navteq-lcms,400-4100-0348,navteq-lcms,800-8500-0000
036r3grs-bd4efd7c38c3155ca93acfd6d4533c42,,,,,300-3000-0025,,300-3100-0000
036r3gx6-0b15b704fc500ac3aa11ad061cc1e2fb,,,,,550-5510-0202,,550-5520-0000
036r3grz-728331ef35dbaf64a581bda192703df9,,,,,550-5510-0202,,550-5520-0000
036r3gry-830aa1c2368a67bea7807a2279ec1425,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0177,navteq-lcms,800-8500-0000
0368lxx5-5f74f7a9053b0d17e4c25410dfa721ee,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0177,navteq-lcms,800-8500-0000
0361r4ve-f3b09f8f73b40bd46e4859d959ec02c6,,,,,600-6900-0096,,800-8000-0161
036r3grj-0a971f1e5e604fc289cb68480405a29d,,,,,600-6900-0096,,800-8000-0000
036r3gqx-81fea01d3c6c4992b90e2553567726cc,,,,,700-7400-0292,,800-8000-0158
036r3gwb-d3f7e73ad8c4310ea62f0a3eb216e244,,,,,700-7400-0000,,300-3000-0000
036r3gx2-092417f2021acf03c74054c03437b704,,,,,800-8000-0161,,800-8000-0000
036r3grs-892da58c3b77486d84ac6b5630f9cc4b,,,,,600-6900-0096,,800-8000-0161
036r3gx8-b32cf6cf82da422eae6ba0920a298e37,,,,,600-6900-0096,,600-6300-0066
036r3gqm-f46624262e3a42e8b152f1e019402fe1,,,,,800-8000-0162,,800-8000-0000
036r3gx3-04507f3d3df741e49a7c587f4ed37e8f,,,,,300-3000-0025,,300-3000-0023
036r6584-8c6ef54b05e84580ba3f021ad18ae560,,,,,600-6900-0096,,800-8000-0161
0368lxx5-c5799c42ec2d0a58187712f36301ebdb,,,,,600-6900-0096,,800-8000-0161
036r3gw3-fb21585637f51b00040b7bdce9e9da05,,,,,300-3000-0000,,300-3100-0000
0360976c-048b3ddcfb42ce051f7cc9c584bc8627,,,,,700-7250-0136,,800-8000-0161
036r3gpz-3f1cbd42acf4405abf7030bb8da0a615,,,,,600-6900-0096,,800-8000-0161
036r652k-be8ddf8d0ad7b19f6bca095ccacc5605,,,,,700-7400-0292,,800-8000-0158
036r3gqx-3f24ebb8ff91cd46a214d61c8442c9dc,,,,,550-5520-0000,,800-8000-0158
0368lxx5-3fb884f772ad086963004840c14f9dcc,,,,,600-6900-0096,,800-8000-0161
036r6525-f8f1f72e9bd2f6c0c91ab2bedfe051bb,,,,,600-6600-0080,,600-6100-0062
036r3grm-67621be9dbed2cabbe907b95f8f5b27b,,,,,300-3000-0000,,300-3100-0000
036r3gx0-bf21546a1a4355120e59b4a2751dfac1,,,,,300-3100-0026,,300-3100-0000
0361r4ve-6bb6c4040e2b0758da419a4588fd1d43,,,,,800-8000-0162,,800-8000-0162
036r6526-317b37706558b82f785d0ce88256bf75,,,,,550-5520-0000,,300-3000-0023
036jx7ps-ba7d02e3989d0b20072c24a00814084f,,,,,600-6900-0096,,800-8000-0161
036d408k-41bca2c4b4140825928b86fdeb2234bf,,,,,700-7400-0133,,550-5520-0207
036r3gxf-5d870b31229c4b6a8e79104f07a6c09c,,,,,600-6900-0096,,800-8000-0000
036r3gx1-7073a25d6c9f5c2c0f766790c8e17f8b,,,,,300-3000-0025,,300-3000-0023
036r3gre-e1797e6cb9ccffc05dc37739f7fe4528,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0177,navteq-lcms,800-8500-0000
036r3grw-9d15e27021d6b69cb4016b5377928921,,,,,600-6900-0096,,800-8000-0161
036r3gx8-1950d20817354fa8910a4a47994876dc,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0177,navteq-lcms,800-8500-0000
036r3grw-3460101f00be4213802933c900489a1c,,,,,600-6900-0096,,800-8000-0158
036r3gx2-2ae0d5f8b80de678484d68e9ecfc85bc,,,,,300-3000-0000,,300-3100-0000
036r3gx1-2731bd732c394788aaaf41494ee39876,,,,,800-8000-0158,,800-8000-0154
036r6582-4b2b2a67cacb631bfd760b38a3674f5e,UPDATE,CATEGORY,TRUE,navteq-lcms,800-8500-0177,navteq-lcms,800-8500-0000
036d408k-6b9111c73e0801e03586f102218318c7,,,,,700-7400-0147,,800-8000-0158
036r3grm-4c444a3a458dffe4c427aec89b2ff348,,,,,800-8600-0192,,550-5520-0207
036r3grn-0f1068e6c4e8957e8d3fa6ce3bf5c2c4,UPDATE,CATEGORY,TRUE,navteq-lcms,400-4100-0348,navteq-lcms,800-8500-0000
036r3grw-3dd07e54d5ec486e81af7b8280847a6c,,,,,600-6900-0096,,800-8000-0161
036r3gx3-82263c74241d0f0f6db2e75d0db1936f,,,,,550-5510-0202,,300-3000-0023
036jx7ps-038259a7573a0659d920c6e78e81f1d3,,,,,900-9300-0221,,500-5000-0053
036r652w-16e890f6e476d917b5659698da8c5c6f,,,,,550-5510-0202,,550-5520-0000
036r3gx1-524db8db11374bc8819b6a932742f471,,,,,800-8000-0340,,800-8000-0000
036r3gx1-65f6daa82a911d9d92a3d906e8310a78,,,,,600-6900-0096,,800-8000-0161
036r3gx0-790dde41a4fd43b49d0364b586c28378,,,,,550-5510-0202,,300-3000-0023
036r3gx2-df0bc82ba4befeb39af8f3f6d07737c0,,,,,300-3000-0000,,300-3000-0023
036r3gqh-68b122b8b56848deb08851c548a0b632,,,,,300-3000-0023,,300-3000-0023
036jx7ps-a40e9bd9073802fe97b44e9671a9913c,,,,,800-8000-0340,,800-8000-0000
036r3gr5-eda7d6b0abcd814e309cba332909252e,,,,,550-5510-0242,,550-5520-0000
036r3gqr-6f1512fe6bf847a6b40e3f32baa816a3,,,,,300-3000-0023,,550-5520-0000
036r3grp-bdb63daca3447652a5a670e888031353,,,,,300-3000-0024,,300-3100-0000
036r3gx2-cd0339badf502ad7f5f4d697c884c362,,,,,800-8000-0340,,800-8000-0158
036r3gre-7ac67ae3f8c9e932d0995fef42e44e72,,,,,800-8000-0340,,800-8000-0158
036jx7ps-cfcf83da04cb099d7ebfb3c894cc23c0,,,,,600-6900-0096,,800-8000-0161
036r3gqc-acb00a08f3ce0f15ee0c57d24ac48727,,,,,100-1000-0000,,600-6300-0066
036r3gx3-0c802705b75b3b0dc84ff950b523f799,,,,,300-3000-0025,,300-3000-0023
036r3gx4-aa64664b1d8b431ead0ab20df0a70661,,,,,300-3000-0000,,300-3000-0024
036r3gx2-8b5405fa1fe4b942b26b03513cb09a3c,,,,,700-7250-0136,,800-8000-0158
036r3gxc-5fa5390554c778eed73bcf26d8fa47cb,,,,,550-5510-0242,,550-5520-0000
036r3grp-c840353cc642430fb9bfeb558b1e5f37,,,,,800-8000-0154,,800-8000-0158
036r3gpu-7934f78dd35e4d35ad27b49c241384c8,,,,,600-6900-0096,,800-8000-0161
036r3gx3-31b40abf2f6342e994abe8ccaa31eb02,,,,,550-5510-0242,,300-3000-0000
036r3gr4-0e69c6c84679454cafeedc7744fe7243,,,,,600-6900-0096,,800-8000-0161
036r3grm-3be0b554363e36a1ec8e8e6fa36c6f5e,,,,,550-5520-0000,,300-3000-0023
036jx7ps-7a72730b63470db704c25f9175cb380b,,,,,600-6900-0096,,800-8000-0161
036r3gnp-333475886f8c6d090770cd5b89da5fd7,,,,,600-6900-0096,,800-8000-0161
036r3gxf-cfa1807481e14384883f3ee7de04a1c3,,,,,800-8000-0340,,800-8000-0158
036r3gx2-2773af5444db4369836b596f855460fb,,,,,800-8000-0158,,800-8000-0161
036r3grm-8e143316d4007115890cae8676a58351,,,,,550-5510-0203,,300-3100-0028
0366662d-68f181f718b7b83a0f74d1601ce9edbd,,,,,200-2200-0020,,550-5520-0000
036t4x7z-ef93f58d40210dee03b4b4b581107b91,,,,,300-3000-0000,,300-3000-0023
036r3grp-290e8178ae5a6a29ff73bdbd43227884,,,,,300-3000-0000,,300-3100-0000
036r3gpu-a67e564501d38222b4996db7ff3bdc7d,,,,,550-5520-0000,,300-3000-0023
036r3gx0-412268319e664cd3b0e2f2b4a39db771,,,,,800-8200-0295,,300-3000-0024
036r3grr-615d9cbce7fd613c052eba5f2609020c,,,,,300-3000-0025,,300-3100-0000
036bdd40-84aa7e18ce02cf3b00e613b3efda2a83,,,,,300-3000-0024,,300-3000-0000
036r3gpu-475a5c10988133b11738531f166cd5f5,,,,,550-5510-0202,,550-5520-0000
036r3gx0-7863d023724609eaeb1c130f5e77b34c,,,,,550-5510-0202,,550-5520-0000
036r6584-e28564d22b08f15576caa907d9b17e1c,,,,,300-3000-0023,,550-5520-0000
